,ev_id,ntsb_no,ev_date,ev_type,Aircraft_Key,aircraft category,flight purpose,acft_make,acft_model,homebuilt,num_eng,eng_no,eng_type,damage,far_part,regis_no,ev_city,ev_state,ev_country,latitude,longitude,ev_nr_apt_id,apt_name,ev_highest_injury,inj_tot_f,inj_tot_s,inj_tot_m,inj_tot_n,wx_cond_basic,Occurrence_No,broad phase of flight,specific phase of flight,Occurrence
39990,20210809103654,CEN21LA362,2021-08-06,ACC,1.0,Airplane,Aerial Application,AIR TRACTOR INC,AT-502B,N,1.0,1.0,TP,SUBS,137,N502CP,Topeka,KS,USA,039131N,0954540W,,,NONE,0.0,0.0,0.0,1.0,VMC,5.0,Landing,Landing,Off-field or emergency landing
39991,20210810103671,ERA21LA320,2021-08-06,ACC,1.0,Airplane,Instructional,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N5412D,Miami,FL,USA,253836N,0802541W,TMB,Miami Executive Airport,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Unknown broad phase,Takeoff-Rejected Takeoff,Abnormal runway contact
39992,20210806103648,CEN21LA359,2021-08-06,ACC,1.0,Airplane,Personal,PIPER,J3C-65,N,1.0,1.0,REC,SUBS,091,N6269H,Gosport,IN,USA,392056N,0086405W,,,NONE,0.0,0.0,0.0,1.0,VMC,4.0,Enroute,Enroute,Powerplant sys/comp malf/fail
39993,20210811103674,ERA21LA321,2021-08-06,ACC,1.0,Airplane,Personal,CUBCRAFTERS INC,CC11-160,N,1.0,,,SUBS,091,N825ME,Springfield,TN,USA,363212N,0865516W,PVT,,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Enroute,Enroute,Loss of engine power (total)
39994,20210817103716,WPR21LA324,2021-08-07,ACC,1.0,Airplane,Instructional,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N4110L,Athol,ID,USA,475841N,1164734W,ID22,TREEPORT,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Maneuvering,Maneuvering,Aircraft structural failure
39995,20210810103669,ERA21LA319,2021-08-07,ACC,1.0,Airplane,Personal,BEECH,F33A,N,1.0,1.0,REC,SUBS,091,N4114S,Oxford,CT,USA,412842N,0007387W,OXC,Waterbury,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Landing,Landing-Landing Roll,Abnormal runway contact
39996,20210809103657,CEN21LA363,2021-08-07,ACC,1.0,Gyrocraft,Flight Test,ROTARY,RAF2000,Y,1.0,1.0,REC,SUBS,091,UNREG,Anahuac,TX,USA,294548N,0943939W,T00,CHAMBERS COUNTY,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Initial Climb,Initial Climb,Loss of control in flight
39997,20210811103684,CEN21LA370,2021-08-07,ACC,1.0,Airplane,Personal,MARLOWE THOOFT,JUST ACFT HIGHLANDER,Y,1.0,1.0,REC,SUBS,091,N234HW,Brainerd,MN,USA,462110N,0094127W,BRD,Brainerd Lakes Regional Airpor,NONE,0.0,0.0,0.0,1.0,VMC,4.0,Landing,Landing,Other weather encounter
39998,20210808103652,ERA21FA317,2021-08-07,ACC,1.0,Helicopter,Personal,ROTORWAY,Exec 162F,Y,1.0,,,DEST,091,N162KJ,Argyle,NY,USA,431237N,0733024W,,,FATL,2.0,0.0,0.0,0.0,VMC,1.0,Unknown,Unknown,Collision with terr/obj (non-CFIT)
39999,20210807103651,CEN21FA360,2021-08-07,ACC,1.0,Airplane,Personal,MOONEY,M20M,N,1.0,1.0,REC,DEST,091,N9156Z,Victoria,MN,USA,445133N,0933948W,FCM,FLYING CLOUD,FATL,3.0,0.0,0.0,0.0,IMC,2.0,Approach,Approach-IFR Final Approach,Aircraft structural failure
40000,20210810103665,CEN21LA366,2021-08-08,ACC,1.0,Airplane,Instructional,PIPER,PA-34-200T,N,2.0,1.0,REC,SUBS,091,N8011F,Navasota,TX,USA,302223N,0096648W,60R,NAVASOTA MUNI,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing-Flare/Touchdown,Landing gear not configured
40001,20210809103660,CEN21FA364,2021-08-09,ACC,1.0,Airplane,Personal,CESSNA,210H,N,1.0,,,DEST,091,N5940F,Melbourne,AR,USA,036324N,0091508W,42A,MELBOURNE MUNI - JOHN E MILLER,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Initial Climb,Initial Climb,Loss of control in flight
40002,20210809103661,WPR21LA308,2021-08-09,ACC,1.0,Airplane,Personal,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N5735R,Reno,NV,USA,392546N,1193944W,,,NONE,0.0,0.0,0.0,3.0,VMC,5.0,Enroute,Enroute,Other weather encounter
40003,20210810103666,CEN21LA367,2021-08-09,ACC,1.0,Airplane,Personal,Pulsar Sport,150,Y,1.0,1.0,REC,SUBS,091,N997EM,Osceola,WI,USA,451829N,0092412W,KOEO,L O Simenstad Municipal,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Unknown,Unknown,Unknown or undetermined
40004,20210809103662,ERA21FA318,2021-08-09,ACC,1.0,Airplane,Personal,PITTS,12,Y,1.0,,,SUBS,091,N112JH,Ocklawaha,FL,USA,029131N,0815652W,,,FATL,2.0,0.0,0.0,0.0,VMC,2.0,Maneuvering,Maneuvering-Aerobatics,Loss of control in flight
40005,20210811103675,ERA21LA322,2021-08-09,ACC,1.0,Airplane,Instructional,DIAMOND,DA42,N,2.0,1.0,REC,SUBS,091,N906ER,Hiddenite,NC,USA,355642N,0081448W,,,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Uncontrolled Descent,Uncontrolled Descent,Unknown or undetermined
40006,20210822103737,ANC21LA075,2021-08-10,ACC,2.0,Airplane,Personal,PIPER,PA-18,N,1.0,1.0,REC,SUBS,091,N1264A,Talkeetna ,AK,USA,062387N,0149337W,AK61,STEPHAN LAKE LODGE,MINR,0.0,0.0,0.0,0.0,VMC,2.0,Emergency Descent,Emergency Descent,Loss of control in flight
40007,20210812103692,WPR21LA315,2021-08-10,ACC,1.0,Airplane,Personal,BELLANCA,14-19-3,N,1.0,1.0,REC,SUBS,091,N1257R,Whitefish,MT,USA,482429N,1141758W,58S,WHITEFISH,NONE,0.0,0.0,0.0,2.0,VMC,4.0,Emergency Descent,Emergency Descent,Collision with terr/obj (non-CFIT)
40008,20210811103685,CEN21LA371,2021-08-10,ACC,1.0,Airplane,Personal,CESSNA,210D,N,1.0,1.0,REC,SUBS,091,N3944Y,West Fargo,ND,USA,465414N,0965547W,D54,WEST FARGO MUNI,SERS,0.0,1.0,1.0,0.0,VMC,1.0,Approach,Approach-VFR Go-Around,Loss of engine power (total)
40009,20210811103680,ERA21LA325,2021-08-10,ACC,1.0,Weight shift,Personal,SILVERLIGHT AVIATION LLC,DELTA JET-II,N,1.0,1.0,REC,SUBS,091,N314SL,Mulberry,FL,USA,275552N,0082230W,X49,SOUTH LAKELAND,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Landing,Landing,Hard landing
40010,20210810103667,CEN21FA368,2021-08-10,ACC,1.0,Airplane,Aerial Application,ROCKWELL INTERNATIONAL,S2R,N,1.0,1.0,TP,SUBS,137,N4956X,Strasburg,ND,USA,046513N,0100141W,,,FATL,1.0,0.0,0.0,0.0,VMC,3.0,Maneuvering,Maneuvering-Low-alt flying,Collision with terr/obj (non-CFIT)
40011,20210830103771,CEN21LA387,2021-08-11,ACC,1.0,Powered parachute,Personal,Six Chuter,Skye Ryder,N,1.0,1.0,REC,SUBS,091,UNREG,Harrison,MI,USA,044313N,0844611W,,,MINR,0.0,0.0,0.0,0.0,VMC,3.0,Maneuvering,Maneuvering-Low-alt flying,Loss of control in flight
40012,20210824103745,CEN21LA381,2021-08-11,ACC,1.0,Airplane,Personal,CESSNA,150M,N,1.0,1.0,REC,SUBS,091,N66748,Wadsworth,OH,USA,041148N,0081480W,15G,WELTZIEN SKYPARK,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Landing,Landing,Collision with terr/obj (non-CFIT)
40013,20210811103682,CEN21LA369,2021-08-11,ACC,1.0,Helicopter,Personal,ROBINSON HELICOPTER COMPANY,R44 II,N,1.0,1.0,REC,SUBS,091,N4043B,Wheeling,IL,USA,042651N,0087546W,PWK,CHICAGO EXEC,MINR,0.0,0.0,0.0,0.0,VMC,3.0,Initial Climb,Initial Climb,Unknown or undetermined
40014,20210811103681,WPR21LA313,2021-08-11,ACC,1.0,Airplane,Business,CESSNA,425,N,2.0,,,SUBS,091,N783MB,Helena,MT,USA,464425N,1115639W,HLN,HELENA RGNL,SERS,0.0,3.0,3.0,0.0,VMC,1.0,Emergency Descent,Emergency Descent,Loss of engine power (total)
40015,20210813103693,WPR21LA316,2021-08-12,ACC,1.0,Airplane,Personal,BEECH,77,N,1.0,1.0,REC,SUBS,091,N3873Y,Stanley,NM,USA,035104N,0105587W,AEG,DOUBLE EAGLE II,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Landing,Landing,Collision with terr/obj (non-CFIT)
40016,20210817103711,ANC21LA072,2021-08-12,ACC,1.0,Airplane,Personal,PIPER,PA-18-150,N,1.0,1.0,REC,SUBS,091,N4018E,Rohn,AK,USA,621737N,1532227W,,,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Unknown broad phase,Takeoff,Loss of control on ground
40017,20210816103700,WPR21LA318,2021-08-12,ACC,1.0,Airplane,Personal,NORTH AMERICAN,T-28B,N,1.0,1.0,REC,SUBS,091,N392W,Puyallup,WA,USA,047614N,1221714W,PLU,Pierce County - Thun Field,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Landing Roll,Loss of control on ground
40018,20210816103699,WPR21LA317,2021-08-12,ACC,1.0,Airplane,Personal,CZECH SPORT AIRCRAFT AS,PIPER SPORT,N,1.0,1.0,REC,SUBS,091,N643JK,Santa Monica,CA,USA,034542N,1181615W,SMO,Santa Monica,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing,Abnormal runway contact
40019,20210827103762,DCA21LA210,2021-08-12,ACC,1.0,Airplane,,MCDONNELL DOUGLAS,MD-11F,N,3.0,2.0,TF,SUBS,121,N296UP,Phoenix,AZ,USA,331622N,0112424W,KPHX,Phoenix Sky Harbor,NONE,0.0,0.0,0.0,3.0,VMC,1.0,Landing,Unknown specific phase,Tailstrike
40020,20210917103894,ERA21LA367,2021-08-12,ACC,1.0,Airplane,Personal,COLLINS ROBERT S,JUST ACFT HIGHLANDER,Y,1.0,1.0,REC,SUBS,091,N409JD,Brasstown,NC,USA,003531N,0835652W,NONE,Private Airstrip,MINR,0.0,0.0,0.0,0.0,VMC,11.0,Landing,Landing-Landing Roll,Nose over/nose down
40021,20210816103701,WPR21LA319,2021-08-13,ACC,1.0,Airplane,Personal,PIPER,PA-28-140,N,1.0,1.0,REC,SUBS,091,N1651J,Panguitch,UT,USA,375120N,1122317W,U55,PANGUITCH MUNI,NONE,0.0,0.0,0.0,3.0,VMC,4.0,Initial Climb,Initial Climb,Other weather encounter
40022,20210819103727,CEN21LA374,2021-08-13,ACC,1.0,Airplane,Personal,CESSNA,140,N,1.0,1.0,REC,SUBS,091,N77365,Greenville,IL,USA,385010N,0892244W,GRE,Greenville Airport,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Taxi,Taxi-from Runway,Nose over/nose down
40023,20210822103736,ANC21LA074,2021-08-13,ACC,1.0,Airplane,Instructional,CESSNA,180H,N,1.0,,,SUBS,091,N3467Y,Soldotna ,AK,USA,602831N,0151223W,SXQ,Soldotna Airport,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing-Flare/Touchdown,Loss of control on ground
40024,20210819103729,CEN21LA375,2021-08-14,ACC,1.0,Airplane,Personal,HALEY,Highlander,Y,1.0,1.0,REC,SUBS,091,N100GH,Waller,TX,USA,030255N,0955251W,TS07,Dry Creek Airport ,NONE,0.0,0.0,0.0,2.0,VMC,4.0,Landing,Landing,Collision with terr/obj (non-CFIT)
40025,20210820103730,DCA21WA207,2021-08-14,INC,1.0,Airplane,,AIRBUS,321,N,,,,MINR,NUSC,B-16227,Guam,PO,USA,,,,,,0.0,0.0,0.0,0.0,,1.0,Landing,Unknown specific phase,Tailstrike
40026,20210816103702,WPR21LA320,2021-08-14,ACC,1.0,Helicopter,Instructional,ROBINSON HELICOPTER,R22 BETA,N,1.0,1.0,REC,SUBS,091,N226WM,West Jordan,UT,USA,403858N,0112613W,,,SERS,0.0,1.0,1.0,1.0,VMC,2.0,Approach,Approach,Loss of control in flight
40027,20210816103708,WPR21LA323,2021-08-15,ACC,1.0,Airplane,Personal,CESSNA,177RG,N,1.0,1.0,REC,SUBS,091,N8029G,Albuquerque,NM,USA,035220N,1063630W,ABQ,ALBUQUERQUE INTL SUNPORT,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing,Landing gear collapse
40028,20210817103710,ANC21LA071,2021-08-15,ACC,1.0,Airplane,Personal,PIPER,PA-14,N,1.0,1.0,REC,SUBS,091,N4226H,Tyonek,AK,USA,611238N,1505639W,,,SERS,0.0,1.0,1.0,0.0,VMC,1.0,Initial Climb,Initial Climb,Loss of control in flight
40029,20210817103715,CEN21LA372,2021-08-15,ACC,1.0,Airplane,Personal,Flying K Enterprises,Sky Raider,Y,1.0,,,SUBS,091,N56179,Towanda,KS,USA,037452N,0096592W,,,SERS,0.0,1.0,1.0,0.0,VMC,1.0,Enroute,Enroute-Cruise,Loss of engine power (total)
40030,20210818103723,ERA21LA330,2021-08-15,ACC,1.0,Glider,Instructional,SCHWEIZER,SGS 2-33A,N,0.0,,,SUBS,091,N2805H,North Springfield,VT,USA,432111N,0723022W,VSF,HARTNESS STATE (SPRINGFIELD),NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing,Collision with terr/obj (non-CFIT)
40031,20210908103824,CEN21LA408,2021-08-15,ACC,1.0,Airplane,Personal,CESSNA,150,N,1.0,1.0,REC,SUBS,091,N50055,Heavener,OK,USA,344636N,0943056W,,,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Enroute,Enroute,Loss of engine power (total)
40032,20210816103703,WPR21FA321,2021-08-16,ACC,1.0,Airplane,Personal,CESSNA,182H,N,1.0,1.0,REC,DEST,091,N8477S,Bountiful,UT,USA,405545N,1114822W,,,FATL,3.0,0.0,0.0,0.0,VMC,3.0,Enroute,Enroute-Climb to cruise,Course deviation
40033,20210817103718,WPR21LA325,2021-08-16,ACC,1.0,Airplane,Personal,STOUT GARRY V,EUROPA - TRIGEAR,N,1.0,1.0,REC,SUBS,091,N133AC,Hanksville,UT,USA,038331N,1105740W,,,NONE,0.0,0.0,0.0,1.0,VMC,6.0,Landing,Landing-Landing Roll,Off-field or emergency landing
40034,20210817103719,ANC21LA073,2021-08-16,ACC,1.0,Airplane,,CESSNA,208,N,1.0,1.0,TP,SUBS,135,N97HA,Fairbanks,AK,USA,064569N,1481215W,,,NONE,0.0,0.0,0.0,9.0,IMC,1.0,Enroute,Enroute,Loss of control in flight
40035,20210823103740,CEN21LA379,2021-08-17,ACC,1.0,Airplane,Instructional,DIAMOND AIRCRAFT INDUSTRIES,DA-42,N,2.0,2.0,REC,SUBS,091,N215BN,Bellefontaine,OH,USA,402220N,0083499W,KEDJ,Bellefontaine Regional Airport,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Enroute,Enroute-Climb to cruise,Loss of engine power (partial)
40036,20210817103717,ERA21LA328,2021-08-17,ACC,1.0,Airplane,Instructional,PIPER,PA-28-140,N,1.0,,,SUBS,091,N98304,Orlando,FL,USA,283253N,0811216W,ORL,EXEC,SERS,0.0,1.0,1.0,0.0,,1.0,Enroute,Enroute,Loss of engine power (total)
40037,20210819103726,ERA21LA331,2021-08-18,ACC,1.0,Airplane,Instructional,CESSNA,172R,N,1.0,1.0,REC,SUBS,091,N62LU,Louisville,KY,USA,381341N,0853949W,LOU,BOWMAN FLD,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Unknown broad phase,Takeoff,Loss of control on ground
40038,20210819103728,ERA21LA332,2021-08-18,ACC,1.0,Helicopter,Personal,ROTORWAY,Exec 162,Y,1.0,1.0,REC,SUBS,091,N162LR,Lindale,GA,USA,003472N,0851444W,,,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Landing,Landing,Abnormal runway contact
40039,20210823103738,ERA21LA335,2021-08-18,ACC,1.0,Helicopter,Personal,Hummer,260L,Y,1.0,,,SUBS,091,N777TC,Livingston,TN,USA,036251N,0851818W,8A3,Livingston Municipal Airport,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Initial Climb,Initial Climb,Loss of engine power (total)
40040,20210907103800,CEN21LA397,2021-08-19,ACC,1.0,Airplane,Personal,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N55245,New Braunfels,TX,USA,294227N,0098230W,BAZ,NEW BRAUNFELS RGNL,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Landing,Landing-Flare/Touchdown,Loss of control in flight
40041,20210825103751,CEN21LA385,2021-08-20,ACC,1.0,Helicopter,Personal,ROBINSON HELICOPTER COMPANY,R44 II,N,1.0,,,DEST,091,N744RB,New Roads,LA,USA,304332N,0912114W,,,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Maneuvering,Maneuvering-Low-alt flying,Loss of engine power (total)
40042,20210826103757,WPR21LA328,2021-08-20,ACC,1.0,Airplane,Personal,PIPER,PA-18-150,N,1.0,1.0,REC,SUBS,091,N89ZW,Wasilla,AK,USA,613822N,0149177W,4AK6,WOLF LAKE,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Taxi,Taxi-from Runway,Prop/jet/rotor blast/suction
40043,20210820103731,ERA21FA333,2021-08-20,ACC,1.0,Airplane,Personal,PIPER,PA24,N,1.0,,,DEST,091,N8262P,Wadesboro,NC,USA,035151N,0080521W,AFP,Anson County Airport,FATL,2.0,0.0,0.0,0.0,VMC,5.0,Uncontrolled Descent,Uncontrolled Descent,Collision with terr/obj (non-CFIT)
40044,20210820103733,CEN21FA376,2021-08-20,ACC,1.0,Airplane,Personal,SOCATA,TBM 700,N,1.0,1.0,TP,DEST,091,N700DT,Urbana,OH,USA,040359N,0834628W,,,FATL,1.0,0.0,0.0,0.0,VMC,2.0,Uncontrolled Descent,Uncontrolled Descent,Collision with terr/obj (non-CFIT)
40045,20210820103732,ERA21FA334,2021-08-20,ACC,1.0,Airplane,Air Race/Show,NORTH AMERICAN,SNJ-2,N,1.0,,,DEST,091,N52900,Wilkes-Barre,PA,USA,412037N,0754316W,AVP,WILKES-BARRE/SCRANTON INTL,FATL,1.0,0.0,0.0,0.0,VMC,4.0,Initial Climb,Initial Climb,Abrupt maneuver
40046,20210821103734,CEN21FA377,2021-08-21,ACC,1.0,Airplane,Personal,AERONCA,7AC,N,1.0,1.0,REC,SUBS,091,N1472E,Fort Worth,TX,USA,324929N,0973151W,2TE2,Flying Oaks Airport,FATL,2.0,0.0,0.0,0.0,VMC,4.0,Uncontrolled Descent,Uncontrolled Descent,Collision with terr/obj (non-CFIT)
40047,20210821103735,CEN21LA378,2021-08-21,ACC,1.0,Helicopter,Personal,ROBINSON HELICOPTER COMPANY,R44 II,N,1.0,1.0,REC,SUBS,091,N222VB,Gonzales,LA,USA,301446N,0905519W,,,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Landing,Landing,Collision with terr/obj (non-CFIT)
40048,20210825103749,ERA21LA337,2021-08-21,ACC,1.0,Airplane,Personal,VANS,RV7,Y,1.0,1.0,REC,SUBS,091,N838WT,Mount Holly,NJ,USA,395634N,0745045W,VAY,SOUTH JERSEY RGNL,MINR,0.0,0.0,0.0,0.0,VMC,3.0,Landing,Landing-Landing Roll,Nose over/nose down
40049,20210901103784,ANC21LA081,2021-08-21,ACC,1.0,Airplane,Personal,DEHAVILLAND,DHC-2 MK. I(L20A),N,1.0,1.0,REC,SUBS,091,N4334Y,Kodiak,AK,USA,572947N,1523453W,,,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing,Loss of control on ground
40050,20210921103927,ANC21LA094,2021-08-21,ACC,1.0,Airplane,Business,DEHAVILLAND,DHC-3,N,1.0,,,SUBS,135,N560TR,Bettles,AK,USA,068431N,1555020W,,,NONE,0.0,0.0,0.0,3.0,VMC,1.0,Enroute,Enroute,Powerplant sys/comp malf/fail
40051,20210826103756,DCA21LA209,2021-08-21,ACC,1.0,Airplane,,AIRBUS,319-132,N,,,,,121,N806AW,Chicago,IL,USA,415820N,0875514W,,,SERS,0.0,1.0,1.0,119.0,VMC,1.0,Enroute,Enroute-Descent,Turbulence encounter
40052,20210826103759,ERA21LA339,2021-08-21,ACC,1.0,Helicopter,Personal,ENSTROM HELICOPTER CORP,280C,N,1.0,,,SUBS,091,N9285,Port Orange,FL,USA,029447N,0081250W,7FL6,SPRUCE CREEK,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Landing,Landing-Flare/Touchdown,Hard landing
40053,20210823103739,ERA21LA336,2021-08-21,ACC,1.0,Airplane,Personal,GULFSTREAM AEROSPACE,G-IV,N,2.0,,,SUBS,091,N277GM,Fort Lauderdale,FL,USA,261155N,0080955W,FXE,FORT LAUDERDALE EXEC,NONE,0.0,0.0,0.0,14.0,VMC,3.0,Unknown broad phase,Takeoff-Rejected Takeoff,Runway excursion
40054,20210823103743,CEN21FA380,2021-08-22,ACC,1.0,Airplane,Personal,PIPER,J3C-65,N,1.0,1.0,REC,SUBS,091,N70643,Adrian,MO,USA,038263N,0942635W,PVT,Private,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Unknown,Unknown,Unknown or undetermined
40055,20210830103777,WPR21LA331,2021-08-23,ACC,1.0,Airplane,Personal,CESSNA,172N,N,1.0,1.0,REC,SUBS,091,N737GL,Hayward,CA,USA,373932N,0122718W,HWD,HAYWARD EXEC,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Flare/Touchdown,Hard landing
40056,20210913103842,CEN21LA413,2021-08-24,ACC,1.0,Airplane,Instructional,CESSNA,152,N,1.0,1.0,REC,SUBS,091,N95445,Stow,OH,USA,041920N,0812451W,1G3,Kent State University Airport,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Landing,Landing-Landing Roll,Runway incursion animal
40057,20210824103747,CEN21LA382,2021-08-24,ACC,1.0,Airplane,Personal,BEECH,A36,N,1.0,1.0,REC,SUBS,091,N67CW,Granbury,TX,USA,322027N,0973848W,0TX1,Pecan Plantation,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Landing,Landing-Flare/Touchdown,Off-field or emergency landing
40058,20210826103758,ERA21LA338,2021-08-24,ACC,1.0,Airplane,Personal,SCHMITT,Just Acft Highlander,Y,1.0,,,SUBS,091,N101KL,Crittenden,KY,USA,384829N,0843334W,PVT,,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Approach,Approach-VFR Go-Around,Loss of engine power (total)
40059,20210825103753,DCA21LA208,2021-08-24,ACC,1.0,Airplane,,BOEING,737-990ER,N,2.0,1.0,TF,,121,N479AS,SeaTac,WA,USA,472637N,1221842W,SEA,SEATTLE-TACOMA INTL,SERS,0.0,1.0,1.0,130.0,VMC,1.0,Taxi,Taxi-from Runway,Evacuation
40060,20210825103752,WPR21LA326,2021-08-24,ACC,1.0,Airplane,Personal,PIPER,PA-32-300,N,1.0,1.0,REC,SUBS,091,N2843T ,Del Mar,CA,USA,325821N,0117151W,MYF,MONTGOMERY-GIBBS EXEC,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Landing,Landing-Landing Roll,Collision with terr/obj (non-CFIT)
40061,20210824103748,CEN21LA383,2021-08-24,ACC,1.0,Airplane,Personal,PIPER,PA-28-181,N,1.0,1.0,REC,SUBS,091,N46MD,Gypsum,CO,USA,393723N,1065618W,EGE,Eagle County Regional,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Unknown broad phase,Takeoff,Fuel starvation
40062,20210825103750,CEN21LA384,2021-08-24,ACC,1.0,Airplane,Business,CIRRUS DESIGN CORP,SF50,N,1.0,,,DEST,091,N1GG,Lansing,MI,USA,424643N,0843353W,LAN,Capital Region International,NONE,0.0,0.0,0.0,4.0,VMC,1.0,Unknown broad phase,Takeoff-Rejected Takeoff,Runway excursion
40063,20210826103761,WPR21LA329,2021-08-25,ACC,1.0,Airplane,Personal,CESSNA,150D,N,1.0,,,SUBS,091,N4375U,Chino,CA,USA,335940N,1173524W,CNO,CHINO,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Enroute,Enroute,Loss of engine power (total)
40064,20210826103760,CEN21LA386,2021-08-25,ACC,1.0,Airplane,Personal,Acro Sport,II,Y,1.0,,,SUBS,091,N169BF,Fishers,IN,USA,395538N,0086025W,UMP,Indianapolis Metro Airport,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Enroute,Enroute-Cruise,Fuel exhaustion
40065,20211001104017,ERA21LA389,2021-08-26,ACC,1.0,Airplane,Personal,CIRRUS DESIGN CORP,SR22,N,1.0,1.0,REC,SUBS,091,N472CD,Fairfield,NJ,USA,405240N,0741645W,CDW,ESSEX COUNTY,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Landing,Landing-Landing Roll,Collision with terr/obj (non-CFIT)
40066,20210909103828,ERA21LA353,2021-08-26,ACC,1.0,Airplane,Positioning,EMBRAER,EMB-505,N,2.0,,,SUBS,091,N413N,Banner Elk,NC,USA,3609360,8153480E,NC06,ELK RIVER,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing,Loss of control on ground
40067,20210901103785,CEN21LA392,2021-08-26,ACC,1.0,Airplane,Instructional,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N12573,Olive Branch,MS,USA,345742N,0894946W,OLV,OLIVE BRANCH,MINR,0.0,0.0,0.0,0.0,VMC,2.0,Landing,Landing-Landing Roll,Runway excursion
40068,20210830103773,CEN21LA389,2021-08-27,ACC,1.0,Helicopter,Positioning,ROBINSON HELICOPTER,R22 BETA,N,1.0,1.0,REC,SUBS,091,N827SH,Arnaudville,LA,USA,302343N,0091565W,,,MINR,0.0,0.0,0.0,0.0,VMC,2.0,Landing,Landing-Flare/Touchdown,Sys/Comp malf/fail (non-power)
40069,20210923103953,CEN21LA449,2021-08-27,ACC,1.0,Airplane,Personal,COLUMBIA AIRCRAFT MFG,LC41-550FG,N,1.0,1.0,REC,SUBS,091,N522LG,Granby,CO,USA,040523N,1055458W,GNB,GRANBY-GRAND COUNTY,NONE,0.0,0.0,0.0,4.0,VMC,1.0,Landing,Landing,Loss of control in flight
40070,20210901103789,WPR21LA333,2021-08-27,ACC,1.0,Helicopter,Aerial Application,BELL HELICOPTER TEXTRON,206L-1,N,1.0,1.0,TS,SUBS,137,N303AE,Glide,OR,USA,432619N,1225436W,,,SERS,0.0,1.0,1.0,0.0,VMC,2.0,Maneuvering,Maneuvering-Low-alt flying,Low altitude operations
40071,20210913103849,WPR21LA341,2021-08-28,ACC,1.0,Helicopter,,ROBINSON,R44,N,1.0,1.0,REC,SUBS,091,N544SH ,Camp Verde,AZ,USA,341746N,1114731W,,,NONE,0.0,0.0,0.0,3.0,VMC,3.0,Landing,Landing-Flare/Touchdown,Collision during takeoff/land
40072,20210830103775,CEN21LA390,2021-08-28,ACC,1.0,Airplane,Personal,MANTOOTH,THORP T-18,Y,1.0,1.0,REC,SUBS,091,N78DW,San Antonio,TX,USA,293837N,0983652W,5C1,Boerne Stage Airport,MINR,0.0,0.0,0.0,0.0,VMC,3.0,Initial Climb,Initial Climb,Fuel related
40073,20210829103764,WPR21FA330,2021-08-28,ACC,1.0,Airplane,,CESSNA,TU206F,N,1.0,1.0,REC,SUBS,135,N922MA ,Bernard,ID,USA,045034N,1145219W,,,FATL,2.0,1.0,1.0,0.0,VMC,5.0,Maneuvering,Maneuvering,Unknown or undetermined
