ev_id,Aircraft_Key,eng_no,eng_type,eng_mfgr,eng_model,power_units,hp_or_lbs,lchg_userid,lchg_date,carb_fuel_injection,propeller_type,propeller_make,propeller_model,eng_time_total,eng_time_last_insp,eng_time_overhaul
"20080815X01252",1,1,"TP","Airesearch","TPE-331-2-201",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080815X01253",1,1,"REC","Lycoming","TVO-435",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080801X01143",1,1,"TS","Honeywell","T53-L-703",1500,"HP",,"09/25/20 18:06:16",,,,,0,0,0
"20080722X01100",1,1,"REC","Rotax","582",66,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20090211X92091",1,1,"TS","Solar","T62-T32",100,"HP",,"11/03/20 20:28:03",,,,,0,0,0
"20080904X01380",1,1,"REC","Continental","A&C65",65,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080721X01092",1,1,"REC","Lycoming","O-320",160,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080908X01413",1,1,,,,,,,"09/25/20 18:04:46",,,,,0,0,0
"20080908X01416",1,1,"REC","Lycoming","IO-360-L2A",180,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080810X01198",1,1,"REC","VOLKSWAGEN","CONVERSION",36,"HP",,"09/25/20 18:07:03",,,,,0,0,0
"20080912X01441",1,1,"REC","Teledyne Continental","TSIO-520",310,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080804X01147",1,1,"REC","Rotax","528",65,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20081003X17532",1,1,"REC","Lycoming","O-360-A4A",180,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080731X01133",1,1,"TS","Rolls-Royce","250 ",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080721X01088",1,1,"REC","Lycoming","IO-360-A1D1",350,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080721X01089",1,1,"REC","Lycoming","IO-360-C1C",200,,,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080811X01202",1,1,"REC","Pratt & Whitney","R1340",600,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080722X01097",1,1,"REC","Lycoming","AEIO-360-A1A",200,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080722X01098",1,1,"TP","Pratt & Whitney","PT6A-34AG",783,"HP",,"09/25/20 18:04:02",,,,,0,0,0
"20080728X01118",1,1,,"P&W Canada","305 SERIES",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080810X01201",1,1,"REC","Lycoming","IO-540-W1A5",235,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080807X01175",1,1,"REC","LYCOMING","HO-360",180,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20081003X17533",1,1,"REC","Lycoming","O-360",180,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080801X01144",1,1,"REC","Lycoming","AEIO-540-L1B5",300,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080801X01144",2,1,"REC","Lycoming","O-540-L3C5D",235,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080804X01151",1,1,"REC","Rotax","912ULS2",100,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080810X01197",1,1,"REC","Teledyne Continental","TSIO-520",300,"HP",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080810X01197",1,2,"REC","Teledyne Continental","TSIO-520",300,"HP",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20081003X17536",1,1,"REC","LYCOMING","O-320",150,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080807X01173",1,1,"REC","Teledyne Continental","O-470-S",230,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20081007X05237",1,1,"REC","Lycoming","IO-320 series",160,"HP",,"11/03/20 20:28:04","FINJ",,,,0,0,0
"20081007X05237",1,2,"REC","Lycoming","IO-320 series",160,"HP",,"11/03/20 20:28:04","FINJ",,,,0,0,0
"20080905X01389",1,1,"REC","Lycoming","IGSO-540-B1A",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080822X01294",1,1,"REC","Lycoming","O-235-L2C",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080804X01149",1,1,"REC","Pratt & Whitney","1340",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080731X01136",1,1,"REC","Continental","O-200",100,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080828X01347",1,1,"REC","Continental","IO-240",125,"LBS",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20081007X10536",1,1,"REC","Lycoming","IO-540-K165",300,"HP",,"11/03/20 20:28:04","FINJ",,,,0,0,0
"20080723X01105",1,1,"TF","Pratt & Whitney","PW 610F-A",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080808X01181",1,1,"REC","Lycoming","TIO-540 SER",310,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080808X01181",1,2,"REC","Lycoming","TIO-540 SER",310,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080731X01134",1,1,"TP","Pratt & Whitney","PT6A-41",,,"broda","09/25/20 18:06:16",,,,,0,0,0
"20080731X01134",1,2,"TP","Pratt & Whitney","PT6A ",,,"broda","09/25/20 18:06:16",,,,,0,0,0
"20080805X01159",1,1,"REC","Lycoming","O-320",150,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080813X01237",1,1,"TS","Pratt and Whitney - Canada","PW207E",646,"HP",,"09/25/20 18:05:31",,,,,0,0,0
"20080813X01237",1,2,"TS","Pratt and Whitney - Canada","PW207E",646,"HP",,"09/25/20 18:05:31",,,,,0,0,0
"20080805X01160",1,1,,,,,,,"09/25/20 18:06:16",,,,,0,0,0
"20080805X01161",1,1,"REC","Lycoming","O-320",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080801X01138",1,1,,,,,,,"09/25/20 18:07:03",,,,,0,0,0
"20080801X01140",1,1,"REC","Continental","O-470-A",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080821X01280",1,1,"REC","Lycoming","VO-435-AIF",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080804X01148",1,1,"REC","Franklin","6A-350-C1R",220,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080731X01137",1,1,"REC","Pratt &Whitney","R1340",600,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080821X01286",1,1,"REC","Jacobs","R-755 B2",275,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080811X01203",1,1,"REC","Pratt & Whitney","R985",450,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080804X01150",1,1,"REC","Lycoming","-320 CB",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080829X01355",1,1,"REC","Lycoming","IO-360",,,,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080909X01420",1,1,"REC","Lycoming","RL-3247-27",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080815X01248",1,1,"REC","Teledyne Continental Motors","C-85",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080729X01123",1,1,"TF","CFM International","CFM 56-5A5",23500,"LBS",,"09/25/20 18:05:31",,,,,0,0,0
"20080729X01125",1,1,"REC","Continental","IO-520-BB",285,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20090212X16303",1,1,"REC","Rotorway","RI 162F",150,"HP",,"11/03/20 20:28:04","FINJ",,,,0,0,0
"20080808X01182",1,1,"REC","ROTAX","912ULS",100,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20081004X12059",1,1,"REC","LYCOMING","0-320 SERIES",180,"HP",,"11/03/20 20:28:05","CARB",,,,0,0,0
"20080731X01135",1,1,"REC","Teledyne Continental Motors","O-300A",145,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080728X01120",1,1,"REC","Rotax","912 ULS 3",100,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080729X01124",1,1,"REC","Desert Aircraft","DA-150",16,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080822X01295",1,1,"TP","Garrett","TPE-731",,,,"09/25/20 18:05:31",,,,,0,0,0
"20081003X42119",1,1,"REC","Rotax","582",66,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080821X01283",1,1,"REC","Lycoming","O-320",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080811X01205",1,1,"REC","Rotax","912",100,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080821X01282",1,1,"REC","Rotax","582",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080810X01199",1,1,"REC","LYCOMING","O-320 SERIES",180,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080810X01199",1,2,"REC","LYCOMING","O-320 SERIES",180,"HP",,"09/25/20 18:06:16",,,,,0,0,0
"20080731X01132",1,1,"REC","LYCOMING","O-320",180,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20081003X41450",1,1,"REC","Rotax","503 CDI",50,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080812X01218",1,1,"TP","General Electric","CT7-9B",1750,"HP",,"09/25/20 18:04:02",,,,,0,0,0
"20080812X01218",1,2,"TP","General Electric","CT7-9B",1750,"HP",,"09/25/20 18:04:02",,,,,0,0,0
"20080908X01414",1,1,"REC","Teledyne Continental","O-470-L",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080801X01142",1,1,"REC","Teledyne Continental Motors","IO-520-D",300,"HP",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080807X01177",1,1,"REC","Continental","O-470",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080815X01254",1,1,"REC","Continental","TSIO-360",210,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080905X01394",1,1,"REC","Jabiru","2200",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080905X01395",1,1,"REC","Aero Engines","IO-540",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080905X01400",1,1,"REC","Continental","O-470R",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080807X01174",1,1,"TF","Pratt and Whitney","PW610",900,"LBS",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080807X01174",1,2,"TF","Pratt and Whitney","PW610",900,"LBS",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080806X01166",1,1,"TF","Garrett","TFE731-5R-1H",4300,"LBS","broda","04/30/21 19:25:16",,,,,0,0,0
"20080806X01166",1,2,"TF","Garrett","TFE731-5R-1H",4300,"LBS","broda","04/30/21 19:25:16",,,,,0,0,0
"20080825X01308",1,1,"REC","Lycoming","IO-360-C1F6",200,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080903X01367",1,1,"REC","Rolls-Royce","V-1650-7",1180,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080811X01207",1,1,"REC","General Motors","LS-1",150,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080811X01209",1,1,"REC","Teledyne Continental","IO-346-A",,,,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080811X01210",1,1,"REC","Lycoming","O-360-A4A",180,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080811X01211",1,1,"REC","Teledyne Continental","IO-520-BB",285,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20081003X42121",1,1,"REC","Lycoming","O-360-A4K",180,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080820X01264",1,1,"TF","Pratt and Whitney","J-T-15D",3500,"LBS",,"09/25/20 18:06:16",,,,,0,0,0
"20080905X01399",1,1,"REC","Lycoming","O-320-E2A",160,"HP","broda","05/17/22 13:51:21","CARB",,,,0,0,0
"20080810X01200",1,1,"REC","Lycoming","TIO-540-S1AD",300,"HP",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080820X01262",1,1,"REC","Rotax","503",52,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080812X01234",1,1,"REC","Teledyne Continental Motors","IO-240-B",125,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20081003X42118",1,1,"REC","Continental","O-300",300,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20081003X42120",1,1,"REC","Continental","O-200",100,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080913X01447",1,1,,,,,,,"09/25/20 18:04:02",,,,,0,0,0
"20081003X17825",1,1,"REC","Continental","O-470-R",230,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080805X01156",1,1,"REC","Continental","TSIO-520-C3B",285,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080905X01396",1,1,"REC","Lycoming","O-235-L2C",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080811X01208",1,1,"REC","Teledyne Continental Motors","IO-550",310,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080811X01215",2,1,"REC","Lycoming","O-540-B2C5-A1",250,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080905X01403",1,1,"REC","Lycoming","O-320",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080808X01194",1,1,"REC","Lycoming","O-360-A1A",150,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080825X01297",1,1,"REC","LYCOMING","O-320",150,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080923X01520",1,1,"REC","Lycoming","O-320",180,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080808X01187",1,1,"REC","Lycoming","IO-360-C1C",180,,,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080806X01170",1,1,"REC","Continental","O-300",145,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080806X01171",1,1,"REC","Continental","TSIO-520H",285,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20081217X32643",1,1,"REC","Pratt and Whitney","R-985",450,"HP",,"11/03/20 20:28:06","CARB",,,,0,0,0
"20081217X32643",1,2,"REC","Pratt and Whitney","R-985",450,"HP",,"11/03/20 20:28:06","CARB",,,,0,0,0
"20080814X01239",1,1,"REC","Fairchild","440-C",175,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080812X01222",1,1,"REC","Lycoming","O-290-D2",140,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080812X01233",1,1,"REC","Continental Motors","E225-8",225,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080812X01230",1,1,"REC","Lycoming","O-360-C2E",180,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080820X01266",1,1,"TS","General Electric","CT58-140",,,"broda","12/16/21 18:21:36",,,,,0,0,0
"20080820X01266",1,2,"TS","General Electric","CT58-140",,,"broda","12/16/21 18:21:36",,,,,0,0,0
"20080822X01293",1,1,"TS","Turbomeca","Aerial 2B1",747,"HP",,"09/25/20 18:05:31",,,,,0,0,0
"20080905X01386",1,1,"REC","Lycoming","0-360-A2G",180,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080826X01313",1,1,"REC","Lycoming","HIO-360-F1AD",225,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20081003X65748",1,1,"REC","Pratt & Whitney","R1340-AN-1",600,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080826X01312",1,1,"REC","Rotax",,65,"HP",,"09/25/20 18:04:46",,,,,0,0,0
"20080905X01393",1,1,"REC","Teledyne Continental","O-200A",100,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080806X01168",1,1,"REC","Lycoming","IO-540-K1G5",300,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080826X01332",1,1,"REC","Pratt & Whitney","R-985",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080806X01169",1,1,"REC","Continental","IO-520-F",300,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080812X01220",1,1,"REC","Lycoming","O-320-B2B",160,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20081003X16340",1,1,"TF","Pratt & Whitney","PW2037RTC",37000,"LBS",,"09/25/20 18:04:02",,,,,0,0,0
"20081003X16340",1,2,"TF","Pratt & Whitney","PW2037RTC",37000,"LBS",,"09/25/20 18:04:02",,,,,0,0,0
"20080827X01340",1,1,"REC","Continental","O-470",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080821X01274",1,1,"REC","Jacobs","R755A",300,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080815X01250",1,1,"REC","Lycoming","IO-540-AE1A5",245,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080815X01251",1,1,"REC","Teledyne Continental","TSIO-360-MB2",210,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080815X01249",1,1,"REC","Pratt & Whitney","R1340",600,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080821X01279",1,1,"REC","Continental","A&C65",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080822X01288",1,1,"REC","Lycoming","O-540-B4B5",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080812X01227",1,1,"REC","Continental","O-470",230,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080812X01221",1,1,"REC","Lycoming","O-320-A2B",150,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080828X01349",1,1,"REC","HKS Aviation","700E",60,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080828X01350",1,1,"REC","Rotax","618",,,,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080818X01257",1,1,"REC","Lycoming","O-360-A4M",180,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080821X01272",1,1,"REC","Lycoming","IO-360-L2A",180,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080912X01444",1,1,"REC","Hirth","3701",100,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080826X01322",1,1,"REC","Lycoming","O-320-B2C",160,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080821X01276",1,1,"REC","Lycoming","O-320",150,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080822X01287",1,1,"REC","Continental","O-200A",100,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080821X01275",1,1,"REC","Lycoming","O-360",,,,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080808X01190",1,1,"REC","Chevrolet","383",250,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080808X01191",1,1,"REC","Lycoming","IO-540",290,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080808X01191",1,2,"REC","Lycoming","IO-540",290,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080808X01192",1,1,"REC","Textron Lycoming","VO-540-B1B3",300,,,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080808X01193",1,1,"REC","ROTAX","912UL",80,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080913X01448",1,1,"REC","Lycoming","O-235 SERIES",115,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080812X01231",1,1,"REC","Teledyne Continental","O-470-U",230,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080904X01374",1,1,,,,,,,"09/25/20 18:05:31",,,,,0,0,0
"20080821X01278",1,1,"REC","Chevrolet","V-8",495,"HP",,"09/25/20 18:07:03","FINJ",,,,0,0,0
"20080904X01377",1,1,"REC","Lycoming","O-235",,,,"09/25/20 18:07:03",,,,,0,0,0
"20081003X65749",1,1,"TP","Pratt & Whitney Canada","PT6A-15AG",680,"HP",,"09/25/20 18:06:16",,,,,0,0,0
"20080814X01240",1,1,,,,,,,"09/25/20 18:04:46",,,,,0,0,0
"20080814X01240",2,1,,,,,,,"09/25/20 18:04:46",,,,,0,0,0
"20080818X01258",1,1,"REC","LYCOMING","IO540",230,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080826X01316",1,1,"REC","Continental","IO-360-ACKB",195,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080826X01316",2,1,"REC","Continental","IO-550-N",310,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080825X01298",1,1,"REC","HIRTH","2706",65,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080822X01292",1,1,"REC","Lycoming","O-320",,,,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080822X01291",1,1,,,,,,,"09/25/20 18:04:46",,,,,0,0,0
"20080814X01242",1,1,"REC","Lycoming","O-320",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080914X01457",1,1,"REC","Continental","W670",220,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20081003X17828",1,1,,,,,,,"09/25/20 18:05:31",,,,,0,0,0
"20080822X01289",1,1,"TP","Pratt & Whitney","1340 AN",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080908X01407",1,1,"REC","Continental","IO-520-A14B",,,,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080814X01241",1,1,"TS","Rolls-Royce","250-C30P",726,"HP",,"09/25/20 18:04:02",,,,,0,0,0
"20080812X01219",1,1,"REC","Lycoming","TIO-54D",350,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080812X01219",1,2,"REC","Lycoming","LTIO-54D",350,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080821X01281",1,1,"TP","Garrett","TPE-331-6-252",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080913X01445",1,1,"REC","Continental","IO 520",285,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080908X01408",1,1,"REC","Lycoming","IO-320-B1A",160,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080911X01433",1,1,"REC","Suburu","EA81",72,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080812X01224",1,1,"REC","Teledyne Continental Motors","IO-500",310,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080829X01356",1,1,"REC","Lycoming","IO-360",200,"HP",,"09/25/20 18:04:02","FINJ",,,,0,0,0
"20080825X01301",1,1,"REC","CONT MOTOR","E225 SERIES",225,"HP","broda","04/30/21 17:31:06","CARB",,,,0,0,0
"20080826X01321",1,1,"REC","Lycoming","O-320",,,,"09/25/20 18:04:46",,,,,0,0,0
"20080814X01247",1,1,"REC","Continental","IO-470-L",230,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080825X01306",1,1,"REC","Teledyne Continental Motors","O-200-A",100,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080912X01439",1,1,"REC","Lycoming","O-540-B4B5",235,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20081003X17834",1,1,"TP","Pratt & Whitney Canada","PT6A-34",750,"HP",,"09/25/20 18:05:31",,,,,0,0,0
"20080818X01256",1,1,"REC","Continental","O-200",100,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080826X01324",1,1,"REC","Lycoming","O-320-B1A",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080814X01245",1,1,"REC","Rotax","912 ULS",100,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080814X01246",1,1,"REC","LYCOMING","O-360-F1A6",180,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080819X01261",1,1,"REC","Hirth","F30",80,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080826X01323",1,1,"REC","Continental","O-200",,,"broda","05/17/22 13:49:29",,,,,0,0,0
"20080826X01325",1,1,"REC","Rotax","912 UL",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080818X01259",1,1,"REC","Textron Lycoming","O-320-E2D",150,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20080908X01410",1,1,"REC","Textron Lycoming","O-320-E2D",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080908X01411",1,1,"REC","Textron Lycoming","AEIO-550-B4A",,,,"09/25/20 18:06:16",,,,,0,0,0
"20080913X01446",1,1,"REC","Bombardier-Rotax GmbH","912 ULS",100,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080826X01318",1,1,"REC","Franklin","6A-350-C1",220,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080826X01317",1,1,"REC","Warner Super Scarab","S3550",145,,,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080825X01302",1,1,"REC","LYCOMING","IO-540 SER",230,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080915X01462",1,1,"REC","Lycoming","AEIO-360-B4A",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080903X01365",1,1,"TP","Pratt & Whitney Canada","PT6A-45",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080826X01314",1,1,"TP","Pratt and Whitney of Canada","PT6A-34AG",750,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20081003X65750",1,1,"REC","Lycoming","O-540-A1C5",250,"HP",,"09/25/20 18:07:03","CARB",,,,0,0,0
"20080820X01269",1,1,"REC","Continental","TSIO-520-WB",325,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080820X01269",1,2,"REC","Continental","TSIO-520-WB",325,"HP",,"09/25/20 18:06:16","FINJ",,,,0,0,0
"20080827X01344",1,1,"REC","Lycoming","O-540-L3C5D",235,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20081006X71121",1,1,"REC","LYCOMING","IO-360",180,"HP",,"11/03/20 20:28:07","FINJ",,,,0,0,0
"20080917X01480",1,1,"TP","Honeywell","TPE331",,,,"09/25/20 18:05:31",,,,,0,0,0
"20080917X01481",1,1,"REC","Jabiru","2200",,,,"09/25/20 18:07:03",,,,,0,0,0
"20080822X01296",1,1,"TF","General Electric","GE90-115B",115540,"LBS",,"09/25/20 18:05:31",,,,,0,0,0
"20080908X01412",1,1,"REC","Lycoming","O-290-D2",,,,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080819X01260",1,1,"REC","Lycoming","O-360-J2A",180,"HP",,"09/25/20 18:06:16","CARB",,,,0,0,0
"20080912X01443",1,1,"REC","Lycoming","O-320-B2A",160,"HP",,"09/25/20 18:04:46","CARB",,,,0,0,0
"20081007X93846",1,1,"REC","LYCOMING","0-320 SERIES",180,"HP",,"11/03/20 20:28:07","CARB",,,,0,0,0
"20080826X01328",1,1,"REC","Continental","O-200",,,,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080827X01337",1,1,"REC","Continental","TSIO-520-T",310,"HP",,"09/25/20 18:04:46","FINJ",,,,0,0,0
"20080827X01336",1,1,"REC","Pratt & Whitney","R-1340-AN-1",600,"HP",,"09/25/20 18:04:02","CARB",,,,0,0,0
"20080827X01335",1,1,"REC","Mazda","Rotary",160,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080826X01327",1,1,"REC","Pratt & Whitney","R985",450,"HP",,"09/25/20 18:05:31","CARB",,,,0,0,0
"20080827X01334",1,1,,,,,,,"09/25/20 18:05:31",,,,,0,0,0
"20080826X01326",1,1,"REC","Lycoming","HIO-360-F1A0",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080826X01329",1,1,"REC","Rotax","582",,,,"09/25/20 18:04:02",,,,,0,0,0
"20080821X01284",1,1,"REC","Continental","IO-550-N",310,"HP",,"09/25/20 18:05:31","FINJ",,,,0,0,0
"20080912X01442",1,1,"REC","Subaru","EJ-22",,,,"09/25/20 18:04:02","CARB",,,,0,0,0
